,formula,crystallinity,synthesis,spacegroup,rho (ohm.cm),S [muV/K],PF [W/mK^2],zT,kappa [W/mK],sigma [S/cm],T [K],composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
19,La2.74Te4,Polycrystalline,"Solid state reaction, Ar",220.0,0.00425,-159.0,0.00059485,0.416392941,1.0,235.29,700.0,La2.74 Te4,52.0,57.0,5.0,54.032640949554896,2.4126302071868206,52.0,13.0,90.0,77.0,58.6973293768546,37.154505190677035,90.0,127.6,138.90547,11.305470000000014,132.1959922551929,5.455183685688886,127.6,722.66,1193.0,470.34000000000003,913.86646884273,226.95129832964986,722.66,3.0,16.0,13.0,10.715133531157269,6.2728385386857335,16.0,5.0,6.0,1.0,5.406528189910978,0.48252604143736383,5.0,138.0,207.0,69.0,166.05044510385758,33.294296859178125,138.0,1.1,2.1,1.0,1.693471810089021,0.48252604143736405,2.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.373887240356083,1.9301041657494564,4.0,1.0,10.0,9.0,6.341246290801187,4.342734372936277,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,10.715133531157269,6.2728385386857335,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1869436201780414,0.9650520828747282,2.0,0.0,9.0,9.0,3.6587537091988134,4.342734372936277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.845697329376855,3.377682290061549,2.0,34.7633333333,36.8975,2.134166666700004,35.6309322452819,1.0297909934503273,34.7633333333,0.0,0.464,0.464,0.27537091988130563,0.22389208322693696,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,194.0,42.0,169.0741839762611,20.266093740369286,152.0
20,In0.2Co4Sb12,Polycrystalline,Solid state reaction,204.0,0.00149208,-222.15,0.0033074,0.400777807,2.47577,670.21,300.0,In0.2 Co4 Sb12,27.0,51.0,24.0,45.04938271604938,8.91327541533303,51.0,58.0,85.0,27.0,78.20987654320987,10.059442158207592,85.0,58.933195,121.76,62.82680500000001,106.16150493827162,23.322622191739065,121.76,429.75,1768.0,1338.25,1111.3154320987655,324.28867550678257,903.78,9.0,15.0,6.0,13.493827160493828,2.2313671696387747,15.0,4.0,5.0,1.0,4.753086419753086,0.37189452827312924,5.0,126.0,142.0,16.0,135.82716049382717,4.852918762383781,139.0,1.78,2.05,0.2699999999999998,2.0046913580246914,0.06712391403749414,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.234567901234568,1.1339734796524918,3.0,7.0,10.0,3.0,9.25925925925926,1.1156835848193873,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,6.0,13.493827160493828,2.2313671696387747,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2839506172839505,1.1278768480414574,3.0,0.0,3.0,3.0,0.7407407407407408,1.1156835848193876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.0246913580246915,0.048773052888279336,3.0,10.245,31.56,21.314999999999998,26.206913580246912,7.930498399634201,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.3823385679012346,0.5758679664685262,0.0,139.0,194.0,55.0,172.58024691358025,10.57765584514556,166.0
21,Ba7SrAl16Si30,Polycrystalline,"Flux (Al), dynamic vacuum",223.0,0.00087797,-53.15,0.00032179,0.091565242,2.46,1139.0,700.0,Ba7 Sr1 Al16 Si30,13.0,56.0,43.0,19.59259259259259,10.12071330589849,14.0,8.0,78.0,70.0,66.27777777777777,17.0082304526749,78.0,26.9815386,137.327,110.3454614,43.021826251851856,26.101273703155012,28.0855,933.47,1687.0,753.53,1362.88,360.13333333333327,1687.0,2.0,14.0,12.0,11.925925925925926,2.941015089163238,14.0,3.0,6.0,3.0,3.425925925925926,0.7256515775034295,3.0,111.0,215.0,104.0,129.0,24.74074074074074,111.0,0.89,1.9,1.0099999999999998,1.6655555555555555,0.26049382716049374,1.9,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.4074074074074074,0.6584362139917695,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.4074074074074074,0.6584362139917695,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.7037037037037037,1.0973936899862824,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.7037037037037037,1.0973936899862824,4.0,16.48,63.59,47.11,25.485925925925926,10.943429355281207,20.44,0.0,0.773,0.773,0.42944444444444446,0.3817283950617284,0.773,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,226.62962962962962,1.026063100137178,227.0
22,CuCr0.96Mg0.04O2,Polycrystalline,"Solid state reaction, air",166.0,0.0442664,303.784,0.00020848,0.03041577,6.8542,22.59,1000.0,Cu1 Cr0.96 Mg0.04 O2,8.0,29.0,21.0,17.13,9.232600000000001,8.0,49.0,87.0,38.0,71.94,15.059999999999999,87.0,15.9994,63.546,47.5466,36.608314,20.85498028,15.9994,54.8,2180.0,2125.2,899.2724999999999,844.4725,54.8,2.0,16.0,14.0,12.209999999999999,3.79,16.0,2.0,4.0,2.0,2.99,0.99,2.0,66.0,141.0,75.0,100.77,34.769999999999996,66.0,1.31,3.44,2.13,2.6065,0.8335,3.44,1.0,2.0,1.0,1.51,0.4998,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,3.7,3.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,7.209999999999999,1.8949999999999996,6.0,0.0,1.0,1.0,0.49,0.4998,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,1.2,1.8239999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.69,1.5887999999999998,2.0,9.105,22.89,13.785,10.2345,1.1294999999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.15,107.15,12.0
23,Tl2GeTe5,Polycrystalline,Melted,65.0,0.02314,285.0,0.00035102,0.011610217,9.07,43.215,300.0,Tl2 Ge1 Te5,32.0,81.0,49.0,56.75,12.125,52.0,76.0,90.0,14.0,85.125,6.09375,90.0,72.64,204.3833,131.74329999999998,139.925825,32.2287375,127.6,577.0,1211.4,634.4000000000001,747.3375,116.01562500000001,722.66,13.0,16.0,3.0,15.0,1.25,16.0,4.0,6.0,2.0,5.125,0.4375,5.0,120.0,145.0,25.0,137.5,4.375,138.0,1.62,2.1,0.48,1.96875,0.174375,2.1,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.0,1.25,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,3.5,5.25,0.0,14.0,27.0,13.0,18.5,4.25,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.25,2.0,23.005,34.7633333333,11.758333333299998,31.3302083333125,4.291406249984373,34.7633333333,0.0,0.464,0.464,0.33787500000000004,0.16893750000000002,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,171.625,24.53125,152.0
24,Zn0.9975Al0.0025O,Polycrystalline,"Microwave solvothermal, air",186.0,0.012271444,-316.0,0.00081373,0.426280342,1.9089,81.49,1000.0,Zn0.9975 Al0.0025 O1,8.0,30.0,22.0,18.978749999999998,10.993696875000001,8.0,69.0,87.0,18.0,78.005,8.995000000000001,87.0,15.9994,65.38,49.380599999999994,40.64170192325,24.676452331558124,15.9994,54.8,933.47,878.6700000000001,374.04098749999997,319.24098749999996,54.8,12.0,16.0,4.0,14.00125,1.99875,16.0,2.0,4.0,2.0,2.9987500000000002,0.99875,2.0,66.0,122.0,56.0,93.99875,27.99875,66.0,1.61,3.44,1.8299999999999998,2.54495,0.89505,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.00125,1.99875,4.0,0.0,10.0,10.0,4.987500000000001,4.999968750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,9.0,8.98875,3.003721875,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.00625,1.003734375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.00625,1.003734375,2.0,9.105,16.48,7.375,11.53565,2.4306500000000004,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.03875000000001,91.03875,12.0
25,Mo3Te4,Polycrystalline,"Solid state reaction, vacuum",148.0,0.000711,4.08735,2.3497e-06,0.000184926,3.81187,1406.5,300.0,Mo3 Te4,42.0,52.0,10.0,47.714285714285715,4.8979591836734695,52.0,50.0,90.0,40.0,72.85714285714286,19.591836734693878,90.0,95.96,127.6,31.64,114.03999999999999,15.497142857142858,127.6,722.66,2896.0,2173.34,1654.0914285714284,1064.4930612244898,722.66,6.0,16.0,10.0,11.714285714285714,4.8979591836734695,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,154.0,16.0,144.85714285714286,7.836734693877552,138.0,2.1,2.16,0.06000000000000005,2.125714285714286,0.029387755102040853,2.1,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,5.0,10.0,5.0,7.857142857142857,2.4489795918367347,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,11.714285714285714,4.8979591836734695,16.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,5.0,5.0,2.142857142857143,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.7142857142857144,1.959183673469388,2.0,15.69,34.7633333333,19.0733333333,26.58904761902857,9.342040816310202,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,185.0,37.714285714285715,152.0
27,SrDy0.08Ti0.92O3,Polycrystalline,"Solid state reaction, air",221.0,0.009615385,-49.7,2.5689e-05,0.001837111,4.195,104.0,300.0,Sr1 Dy0.08 Ti0.92 O3,8.0,66.0,58.0,17.504,11.4048,8.0,8.0,87.0,79.0,62.208000000000006,29.750399999999996,87.0,15.9994,162.5,146.5006,38.531168,27.0381216,15.9994,54.8,1941.0,1886.2,626.984,686.6208,54.8,2.0,16.0,14.0,10.784,6.2592,16.0,2.0,6.0,4.0,3.032,1.2384,2.0,66.0,195.0,129.0,111.11200000000001,54.13440000000001,66.0,0.95,3.44,2.49,2.55688,1.0597439999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.368,0.600576,0.0,0.0,10.0,10.0,0.16,0.31488,0.0,2.0,12.0,10.0,4.928,1.512704,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.472,2.402304,0.0,0.0,4.0,4.0,0.064,0.125952,0.0,0.0,8.0,8.0,2.7359999999999998,1.9775999999999996,2.0,9.105,54.23,45.125,19.8798,14.1036064,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.1461333333272e-06,6.7664895999899905e-06,0.0,12.0,225.0,213.0,91.0,94.8,12.0
28,Ca0.9Ho0.1MnO3,Polycrystalline,Solid state reaction,62.0,0.00949715,-101.47,0.00010841,0.04998035,1.518351106,105.29,700.0,Ca0.9 Ho0.1 Mn1 O3,8.0,67.0,59.0,14.74,8.088,8.0,7.0,87.0,80.0,64.52000000000001,26.976,87.0,15.9994,164.93032,148.93092,31.0998954,18.12059448,15.9994,54.8,1747.0,1692.2,572.3199999999999,621.024,54.8,2.0,16.0,14.0,11.42,5.496,16.0,2.0,6.0,4.0,2.84,1.008,2.0,66.0,192.0,126.0,102.92,44.304,66.0,1.0,3.44,2.44,2.5786000000000002,1.03368,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,11.0,11.0,0.22000000000000003,0.4312,0.0,2.0,13.0,11.0,5.62,1.3032,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,3.0,3.0,0.06000000000000001,0.11760000000000001,0.0,0.0,5.0,5.0,2.2600000000000002,1.1256,2.0,9.105,37.77,28.665000000000003,14.973783908045998,8.8370197701136,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,225.0,213.0,94.97999999999999,99.576,12.0
29,Zn0.98Al0.02O,Polycrystalline,"Solid state reaction, air",186.0,0.00128825,-147.654,0.0016924,0.024887514,27.2,704.35,400.0,Zn0.98 Al0.02 O1,8.0,30.0,22.0,18.83,10.9466,8.0,69.0,87.0,18.0,78.03999999999999,8.96,87.0,15.9994,65.38,49.380599999999994,40.30571538599999,24.572798921719997,15.9994,54.8,933.47,878.6700000000001,376.14789999999994,321.3479,54.8,12.0,16.0,4.0,14.01,1.99,16.0,2.0,4.0,2.0,2.99,0.99,2.0,66.0,122.0,56.0,93.99000000000001,27.99,66.0,1.61,3.44,1.8299999999999998,2.5446,0.8954,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.01,1.99,4.0,0.0,10.0,10.0,4.9,4.997999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,9.0,8.91,3.0282,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.05,1.029,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.05,1.029,2.0,9.105,16.48,7.375,11.5577,2.4527,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.31,91.31,12.0
31,Ni2.0Mo6S8,Polycrystalline,"Solid state reaction, vacuum",148.0,0.000456731,20.8232,9.4937e-05,0.015683881,4.2372,2189.5,700.0,Ni2 Mo6 S8,16.0,42.0,26.0,27.25,11.25,16.0,50.0,88.0,38.0,70.375,17.625,88.0,32.065,95.96,63.894999999999996,59.354175,27.45436875,32.065,388.36,2896.0,2507.64,1496.18,1107.8200000000002,388.36,6.0,16.0,10.0,11.5,4.5,16.0,3.0,5.0,2.0,3.875,0.875,3.0,105.0,154.0,49.0,125.75,21.1875,105.0,1.91,2.58,0.6700000000000002,2.33875,0.24125,2.58,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,8.0,8.0,2.875,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,6.5,0.875,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,2.125,2.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.5,1.875,2.0,10.32,25.786875,15.466874999999998,20.0671875,5.719687499999999,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.5953947,0.5953947,0.0744243375,0.13024259062500002,0.0,70.0,229.0,159.0,149.0,79.0,70.0
32,In1.994Ge0.006O3,Polycrystalline,Solid state reaction,206.0,0.000836795,-50.4768,0.00030448,0.009402057,9.71545,1195.0,300.0,In1.994 Ge0.006 O3,8.0,49.0,41.0,24.3796,19.655520000000003,8.0,75.0,87.0,12.0,82.2048,5.7542399999999985,87.0,15.9994,114.818,98.8186,55.476226399999994,47.37219167999999,15.9994,54.8,1211.4,1156.6000000000001,205.71797999999998,181.10157600000002,54.8,13.0,16.0,3.0,14.8012,1.43856,16.0,2.0,5.0,3.0,3.1988,1.43856,2.0,66.0,142.0,76.0,96.37360000000001,36.44832,66.0,1.78,3.44,1.66,2.776276,0.7964687999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.8012,1.43856,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,8.8012,3.3614400000000004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.1988,1.43856,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.1988,1.43856,2.0,9.105,24.26,15.155000000000001,15.165494,7.272592800000001,9.105,0.0,0.383,0.383,0.0004596,0.00091809696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,62.903200000000005,61.08384000000001,12.0
33,Sr3Ti1.6Nb0.4O7,Polycrystalline,"Solid state reaction, Ar",221.0,0.0078125,-158.0,0.00031954,0.149317383,2.14,128.0,1000.0,Sr3 Ti1.6 Nb0.4 O7,8.0,41.0,33.0,18.466666666666665,12.21111111111111,8.0,8.0,87.0,79.0,60.050000000000004,31.441666666666663,87.0,15.9994,92.90638,76.90698,40.71712933333333,28.837350888888892,15.9994,54.8,2750.0,2695.2,644.9333333333334,688.4888888888889,54.8,2.0,16.0,14.0,10.533333333333333,6.377777777777777,16.0,2.0,5.0,3.0,3.1166666666666667,1.3027777777777778,2.0,66.0,195.0,129.0,114.05,56.05833333333334,66.0,0.95,3.44,2.49,2.5028333333333332,1.0933611111111112,3.44,1.0,2.0,1.0,1.9666666666666668,0.06444444444444433,2.0,0.0,4.0,4.0,2.3333333333333335,1.9444444444444446,4.0,0.0,4.0,4.0,0.4000000000000001,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.7,1.5366666666666664,6.0,0.0,1.0,1.0,0.03333333333333333,0.06444444444444446,0.0,0.0,2.0,2.0,1.1666666666666667,0.9722222222222223,2.0,0.0,8.0,8.0,1.2666666666666668,2.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.466666666666667,1.777777777777778,2.0,9.105,54.23,45.125,21.700083333333335,16.264958333333336,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.00444444444e-06,5.207703703696001e-06,0.0,12.0,229.0,217.0,96.75,98.875,12.0
34,La3Te3.35Bi0.65,Polycrystalline,"Solid state reaction, Ar",220.0,0.00437,-130.6,0.00039031,0.175137182,1.56,228.83,700.0,La3 Te3.35 Bi0.65,52.0,83.0,31.0,57.02142857142858,4.8245918367347,52.0,13.0,90.0,77.0,56.628571428571426,37.395918367346944,90.0,127.6,208.9804,81.38040000000001,140.00195285714287,12.810283040816334,127.6,544.4,1193.0,648.6,907.6815714285714,244.55865306122453,722.66,3.0,16.0,13.0,10.335714285714285,6.287755102040817,16.0,5.0,6.0,1.0,5.521428571428571,0.49908163265306127,5.0,138.0,207.0,69.0,168.5,33.0,138.0,1.1,2.1,1.0,1.6640000000000001,0.48342857142857143,2.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.192857142857143,1.8795918367346938,4.0,1.0,10.0,9.0,6.142857142857143,4.408163265306123,10.0,0.0,14.0,14.0,1.3,2.358571428571428,0.0,3.0,29.0,26.0,11.635714285714286,7.402040816326531,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2357142857142858,1.0591836734693878,2.0,0.0,9.0,9.0,3.857142857142857,4.408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.092857142857143,3.348979591836735,2.0,32.95,36.8975,3.947499999999998,35.509595238079285,1.1896326530748997,34.7633333333,0.0,0.464,0.464,0.2220571428571429,0.2315738775510204,0.464,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,157.0,31.714285714285715,152.0
35,Zn0.9975Al0.0025O,Polycrystalline,"Microwave solvothermal, air",186.0,0.065316786,-268.0,0.00010996,0.033716067,2.283,15.31,700.0,Zn0.9975 Al0.0025 O1,8.0,30.0,22.0,18.978749999999998,10.993696875000001,8.0,69.0,87.0,18.0,78.005,8.995000000000001,87.0,15.9994,65.38,49.380599999999994,40.64170192325,24.676452331558124,15.9994,54.8,933.47,878.6700000000001,374.04098749999997,319.24098749999996,54.8,12.0,16.0,4.0,14.00125,1.99875,16.0,2.0,4.0,2.0,2.9987500000000002,0.99875,2.0,66.0,122.0,56.0,93.99875,27.99875,66.0,1.61,3.44,1.8299999999999998,2.54495,0.89505,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.00125,1.99875,4.0,0.0,10.0,10.0,4.987500000000001,4.999968750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,9.0,8.98875,3.003721875,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.00625,1.003734375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.00625,1.003734375,2.0,9.105,16.48,7.375,11.53565,2.4306500000000004,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.03875000000001,91.03875,12.0
36,Ca3AlSb3,Polycrystalline,"Solid state reaction, Ar",62.0,0.1127,265.4,6.25e-05,0.090317483,0.692,8.8731,1000.0,Ca3 Al1 Sb3,13.0,51.0,38.0,32.285714285714285,16.04081632653061,20.0,7.0,85.0,78.0,49.857142857142854,36.73469387755102,7.0,26.9815386,121.76,94.7784614,73.21364837142858,41.61115853877551,40.078,903.78,1115.0,211.22000000000003,998.5442857142858,99.81918367346941,903.78,2.0,15.0,13.0,9.142857142857142,6.122448979591837,2.0,3.0,5.0,2.0,4.285714285714286,0.6122448979591837,4.0,121.0,176.0,55.0,152.28571428571428,20.3265306122449,139.0,1.0,2.05,1.0499999999999998,1.5371428571428571,0.46040816326530604,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.4285714285714286,1.346938775510204,0.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,7.714285714285714,6.244897959183674,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.7142857142857142,0.0,16.48,37.77,21.290000000000003,32.067142857142855,4.888163265306125,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,199.71428571428572,28.897959183673468,166.0
